Postcode,latitude,longitude
EX23 0AH,50.792790627186434,-4.554926872653516
BA9 8AR,51.040711053029455,-2.4522514074553787
SP3 6DF,51.070878344076206,-2.1703885357647237
SP3 6QS,51.0783133433754,-2.099870487126697
SP4 6EF,51.114846387066365,-1.7469716099247814
GU34 5SP,51.184694816139675,-1.0396740071509585
GU4 8PP,51.231027687212865,-0.543423698697269
RH5 6SU,51.24387721217708,-0.4014715000906109
TN16 1NX,51.287488020467336,0.09592462904306105
TN13 2UY,51.29354488474804,0.16705124866533222
TN15 7RG,51.305528504465826,0.3093558652764374
ME10 3LF,51.340437297263044,0.7366724258391555
CT6 8EF,51.36833199103475,1.0932171569158649
CT6 6QF,51.373780270767554,1.1645735290147818
EX23 9LF,50.84559804187154,-4.4990732421887145
TA1 3NA,51.014455554918136,-3.097822220590236
